city,district,rooms,rent,address,construct_year,housing_type,on_sale,size 
HELSINKI,Roihuvuori,1,698.00,Roihuvuorentie 30 A,1956,block_of_flats,False,26.00
KIRKKONUMMI,Tolsa,2,800.00,Tarutie 10 A,2021,block_of_flats,False,42.50
TAMPERE,Santalahti,2,730.00,Paasikoskenraitti 4 A,2023,block_of_flats,False,37.50
TAMPERE,Santalahti,1,600.00,Paasikoskenraitti 4 A,2023,block_of_flats,False,26.00
TAMPERE,Santalahti,1,600.00,Paasikoskenraitti 4 A,2023,block_of_flats,False,26.00
TAMPERE,Santalahti,1,600.00,Paasikoskenraitti 4 A,2023,block_of_flats,False,26.00
TAMPERE,Santalahti,2,740.00,Paasikoskenraitti 4 A,2023,block_of_flats,False,37.50
TAMPERE,Santalahti,1,605.00,Paasikoskenraitti 4 A,2023,block_of_flats,False,26.00
TAMPERE,Santalahti,1,605.00,Paasikoskenraitti 4 A,2023,block_of_flats,False,26.00
TAMPERE,Santalahti,1,605.00,Paasikoskenraitti 4 A,2023,block_of_flats,False,26.00
HYVINKÄÄ,Hangonsilta,2,803.00,Astreankatu 5 C,2020,block_of_flats,False,46.00
VANTAA,Koivukylä,1,771.00,Norkkokuja 1 as,2021,block_of_flats,False,31.50
ESPOO,Kilo,2,835.00,Vanharaide 3 C,1997,block_of_flats,False,39.00
ESPOO,Vermonniitty,1,818.00,Kaarlo Sarkian katu 10 C,2020,block_of_flats,False,31.50
VANTAA,Pähkinärinne,2,826.00,Lammasrinne 2 A,2020,block_of_flats,False,37.50
VANTAA,Kartanonkoski,1,840.00,Hagelstamintie 27 A,2004,block_of_flats,False,37.50
ESPOO,Kilo,2,984.00,Nihtitorpankuja 5 A,2015,block_of_flats,False,57.00
VANTAA,Kivistö,2,899.00,Topaasikuja 9 as,2020,block_of_flats,False,51.00
ESPOO,Vermonniitty,2,919.00,Perilänniitty 3 B,2020,block_of_flats,False,42.00
VANTAA,Koivuhaka,2,895.00,Peltolantie 38 B,2020,block_of_flats,False,50.50
JYVÄSKYLÄ,Kuokkala,2,795.00,Tanhukaari 3 A,2014,block_of_flats,False,51.50
TAMPERE,Hervanta,1,595.00,Tieteenkatu 9 A,2020,block_of_flats,False,30.00
HELSINKI,Roihuvuori,1,698.00,Roihuvuorentie 30 B,1956,block_of_flats,False,26.50
HELSINKI,Jätkäsaari,2,1330.00,Tyynenmerenkatu 5 B,2012,block_of_flats,False,52.00
ESPOO,Kilo,2,876.00,Vanharaide 3 B,1997,block_of_flats,False,48.00
VANTAA,Tikkurila,2,989.00,Lehdokkitie 4 C,2003,block_of_flats,False,50.50
TURKU,Herttuankulma,1,628.00,Fatabuurinkatu 6 C,2020,block_of_flats,False,30.00
TAMPERE,Ranta-Tampella,1,699.00,Koelaitoksenkatu 2 A,2018,block_of_flats,False,27.00
ESPOO,Vermonniitty,2,924.00,Perilänniitty 3 A,2020,block_of_flats,False,42.00
ESPOO,Niittykumpu,1,839.00,Niittysillankulma 2 F,2016,block_of_flats,False,35.00
HELSINKI,Puistola,2,840.00,Tapulikaupungintie 13 A,2000,block_of_flats,False,43.50
HELSINKI,Puistola,2,840.00,Tapulikaupungintie 13 A,2000,block_of_flats,False,43.50
KLAUKKALA,Klaukkala,2,811.00,Tilankuja 8 B,2015,block_of_flats,False,50.50
VANTAA,Pähkinärinne,2,970.00,Lehtikallio 8 A,2015,block_of_flats,False,53.00
HELSINKI,Malminkartano,2,870.00,Juustenintie 6 A,2014,block_of_flats,False,41.50
OULU,Kaijonharju,2,677.00,Kalevalantie 15 E,1994,block_of_flats,False,55.50
JYVÄSKYLÄ,Kortepohja,1,640.00,Wilhelm Schildtin katu 10 A,1996,block_of_flats,False,40.00
JYVÄSKYLÄ,Kuokkala,2,848.00,Tahvosentie 22 A,2013,block_of_flats,False,60.00
TAMPERE,Santalahti,1,580.00,Paperitehtaanraitti 13 A,2020,block_of_flats,False,23.50
ESPOO,Espoonlahti,4,1755.00,Kipparinkatu 4 B,2022,block_of_flats,False,92.00
ESPOO,Henttaa,2,815.00,Linda Tannerin kuja 2 E,2022,block_of_flats,False,38.00
TAMPERE,Santalahti,2,700.00,Paasikoskenraitti 4 A,2023,block_of_flats,False,37.00
ESPOO,Espoonlahti,3,1415.00,Espoonlahdenkatu 14 B,2023,block_of_flats,False,67.00
TURKU,Herttuankulma,3,917.00,Fatabuurinkatu 6 C,2020,block_of_flats,False,52.50
IMATRA,Rajapatsas,1,387.00,Kulmakatu 2 B,1976,block_of_flats,False,30.50
KERAVA,Keskusta,2,749.00,Terhikintie 1 B,2022,block_of_flats,False,47.00
OULU,Toppila,2,645.00,Paalikatu 18 A,1997,block_of_flats,False,56.00
LAPPEENRANTA,Leiri,2,749.00,Suonionkatu 20-22 B,1965,block_of_flats,False,59.50
JOENSUU,Keskusta,2,755.00,Sairaalakatu 19 A,1971,block_of_flats,False,50.00
ESPOO,Espoonlahti,1,765.00,Espoonlahdenkatu 14 A,2023,block_of_flats,False,31.00
HOLLOLA,Soramäki,3,725.00,Salpatie 1 G,1978,block_of_flats,False,75.00
ESPOO,Suurpelto,2,850.00,Suurpellon puistokatu 14 B,2018,block_of_flats,False,48.00
HELSINKI,Arabianranta,3,1599.00,Arabiankatu 4 B,2015,block_of_flats,False,80.00
TURKU,Kakolanmäki,2,840.00,Kakolankatu 5 B,2018,block_of_flats,False,54.50
ESPOO,Tiistilä,2,916.00,KALAONNENTIE 3 D,1995,block_of_flats,False,51.00
OULU,Peltola,1,587.00,Peltolantie 18 B,2010,block_of_flats,False,28.00
ESPOO,Vesirattaanmäki,2,810.00,Vesirattaanmäki 1 B,2010,block_of_flats,False,44.00
HELSINKI,Pitäjänmäki,2,1035.00,KONALANTIE 7 C,1974,block_of_flats,False,54.50
ESPOO,Vermonniitty,3,1180.00,Perilänniitty 7 C,2018,block_of_flats,False,69.50
KUHMOINEN,Keskusta,3,600.00,Puistotie 6 B,1977,block_of_flats,False,73.00
VANTAA,Myyrmäki,1,755.00,Kilterinkuja 4 B,,block_of_flats,False,30.50
TURKU,Herttuankulma,2,738.00,Fatabuurinkatu 6 C,2020,block_of_flats,False,41.00
ESPOO,Kivenlahti,1,795.00,Marinportti 4 A,2021,block_of_flats,False,36.50
ESPOO,Kivenlahti,2,1149.00,Marinportti 4 A,2021,block_of_flats,False,51.00
TURKU,Kirstinpuisto,2,771.00,Nuutintie 7 B,2021,block_of_flats,False,40.50
KERAVA,Jaakkola,2,770.00,Palopellonkatu 8 B,2021,block_of_flats,False,47.50
ESPOO,Kivenlahti,2,940.00,Marinportti 4 A,2021,block_of_flats,False,44.00
ESPOO,Kivenlahti,1,755.00,Marinportti 4 A,2021,block_of_flats,False,33.50
VAASA,Suvilahti,3,755.00,Schwerininkatu 6 A,1971,block_of_flats,False,84.00
HELSINKI,Kannelmäki,2,970.00,Vanhaistentie 1 c B,2022,block_of_flats,False,43.00
VANTAA,Koivukylä,1,766.00,Norkkokuja 1 as,2021,block_of_flats,False,30.50
ESPOO,Niittykumpu,3,1370.00,Niittykummuntie 12 C,2022,block_of_flats,False,69.50
ESPOO,Niittykumpu,1,799.00,Niittykummuntie 12 C,2022,block_of_flats,False,33.50
LAPPEENRANTA,Parkkarila,3,850.00,Parkkarilankatu 28 R 0,1970,block_of_flats,False,83.00
ESPOO,Niittykumpu,1,820.00,Niittykummuntie 12 C,2022,block_of_flats,False,33.50
VANTAA,Hakunila,2,854.00,Kaskelantie 12 A,2022,block_of_flats,False,50.50
TURKU,Herttuankulma,1,605.00,Malin Trällin kuja 1 C,2022,block_of_flats,False,26.50
TURKU,Herttuankulma,2,735.00,Malin Trällin kuja 1 C,2022,block_of_flats,False,38.50
ESPOO,Espoonlahti,1,761.00,Espoonlahdenkatu 10 as,2022,block_of_flats,False,27.00
HELSINKI,Hermanni,2,999.00,Haukilahdenkuja 13 A,2010,block_of_flats,False,46.00
LAHTI,Liipola,2,677.00,Jyrkänkatu 11 G,1973,block_of_flats,False,57.50
LAHTI,Asemantausta,3,899.00,Nuolikatu 9 B,1992,block_of_flats,False,78.00
ESPOO,Espoonlahti,2,855.00,Kipparinkatu 4 B,2022,block_of_flats,False,43.00
ESPOO,Espoonlahti,1,717.00,Kipparinkatu 4 B,2022,block_of_flats,False,28.50
ESPOO,Pohjois-Tapiola,1,860.00,Metsänpojankuja 5 B,2021,block_of_flats,False,31.50
HELSINKI,Aurinkolahti,3,1315.00,Vuotie 49b A,2022,block_of_flats,False,57.50
HELSINKI,Aurinkolahti,4,1770.00,Vuotie 49b A,2022,block_of_flats,False,75.50
HELSINKI,Aurinkolahti,2,1065.00,Vuotie 49b A,2022,block_of_flats,False,43.50
HELSINKI,Aurinkolahti,3,1380.00,Vuotie 49b A,2022,block_of_flats,False,58.00
HELSINKI,Aurinkolahti,3,1325.00,Vuotie 49b A,2022,block_of_flats,False,58.00
HELSINKI,Aurinkolahti,3,1325.00,Vuotie 49b A,2022,block_of_flats,False,58.00
HELSINKI,Aurinkolahti,2,1090.00,Vuotie 49b A,2022,block_of_flats,False,40.00
HELSINKI,Aurinkolahti,2,1055.00,Vuotie 49b A,2022,block_of_flats,False,43.50
HELSINKI,Aurinkolahti,2,1045.00,Vuotie 49b A,2022,block_of_flats,False,40.50
HELSINKI,Aurinkolahti,2,1065.00,Vuotie 49b A,2022,block_of_flats,False,43.50
LAPPEENRANTA,Parkkarila,3,825.00,Kisakatu 30 A,1971,block_of_flats,False,73.00
JYVÄSKYLÄ,Kuokkalanpelto,2,655.00,Tahvosentie 32 A,2011,block_of_flats,False,41.50
ESPOO,Sepänkylä,3,1135.00,Peuraniitty 1 E,2021,block_of_flats,False,66.00
HELSINKI,Haaga,2,1410.00,Yhteiskoulunaukio 1 A,2020,block_of_flats,False,60.00
VANTAA,Kaivoksela,2,876.00,Husbackankuja 6 B,2014,block_of_flats,False,45.00
ESPOO,Finnoo,1,770.00,Syvänsalmenkatu 8 A,2022,block_of_flats,False,33.50
ESPOO,Finnoo,2,880.00,Syvänsalmenkatu 8 A,2022,block_of_flats,False,41.00
ESPOO,Finnoo,3,1315.00,Syvänsalmenkatu 8 A,2022,block_of_flats,False,66.50
ESPOO,Finnoo,3,1315.00,Syvänsalmenkatu 8 A,2022,block_of_flats,False,66.00
HELSINKI,Kuninkaantammi,2,913.00,Taidemaalarinkatu 5 B,2016,block_of_flats,False,49.50
ESPOO,Sepänkylä,1,740.00,Peuraniitty 1 D,2021,block_of_flats,False,32.00
ESPOO,Pohjois-Tapiola,1,820.00,Metsänpojankuja 5 B,2021,block_of_flats,False,27.50
LAHTI,Kärpänen,3,769.00,Kiekkokatu 1-3 C,1977,block_of_flats,False,76.00
HELSINKI,Roihuvuori,3,1258.00,TUHKIMONTIE 3-5 B,1960,block_of_flats,False,68.50
ESPOO,Saunalahti,1,715.00,Pohjoisviitta 2 B,2023,loft_house,False,28.50
ESPOO,Saunalahti,2,900.00,Pohjoisviitta 2 B,2023,loft_house,False,41.50
RAUMA,Keskusta,2,549.00,Nortamonkatu 26 A,1963,block_of_flats,False,47.50
ESPOO,Saunalahti,2,905.00,Pohjoisviitta 2 C,2023,loft_house,False,42.00
ESPOO,Espoonlahti,3,1500.00,Espoonlahdenkatu 10 as,2022,block_of_flats,False,77.50
ESPOO,Saunalahti,1,725.00,Pohjoisviitta 2 B,2023,loft_house,False,28.50
ESPOO,Saunalahti,2,895.00,Pohjoisviitta 2 C,2023,loft_house,False,42.00
ESPOO,Saunalahti,1,705.00,Pohjoisviitta 2 C,2023,loft_house,False,28.00
TURKU,Herttuankulma,2,710.00,Malin Trällin kuja 1 C,2022,block_of_flats,False,35.00
HELSINKI,Viikki,2,1148.00,Viikinportti 2 D,2011,block_of_flats,False,59.00
VALKEAKOSKI,Roukko,2,789.00,Kenraalintie 6 as,1954,block_of_flats,False,69.00
HELSINKI,Pasila,1,848.00,Postiljooninkatu 17 A,2020,block_of_flats,False,29.00
HELSINKI,Maunula,2,972.00,RAJAMETSÄNTIE 35 A,1962,block_of_flats,False,51.50
ESPOO,Niittykumpu,3,1309.00,Niittysillankulma 2 F,2016,block_of_flats,False,65.50
HELSINKI,Hermanni,2,1095.00,Haukilahdenkuja 13 A,2010,block_of_flats,False,52.00
TURKU,Martti,2,775.00,Vilhonkatu 15 C,1968,block_of_flats,False,53.00
ESPOO,Sepänkylä,1,720.00,Peuraniitty 1 E,2021,block_of_flats,False,30.50
HELSINKI,Pitäjänmäki,1,759.00,HENRIKINTIE 5 F,1978,block_of_flats,False,33.00
HELSINKI,Kannelmäki,1,771.00,Vanhaistentie 1 c B,2022,block_of_flats,False,23.50
ESPOO,Vermonniitty,2,905.00,Kaarlo Sarkian katu 1 C,2021,block_of_flats,False,43.00
TAMPERE,Hervanta,1,615.00,Louhoskuja 10 A,2022,block_of_flats,False,29.50
LAHTI,Niemi,2,700.00,Niemenkatu 5 A,1985,block_of_flats,False,43.00
HELSINKI,Kruunuvuori,2,836.00,Gunillantie 17 B,,block_of_flats,False,39.50
ESPOO,Vermonniitty,1,740.00,Kaarlo Sarkian katu 1 C,2021,block_of_flats,False,29.00
VANTAA,Kivistö,1,670.00,Keltasafiirinpolku 1 B,2019,block_of_flats,False,27.50
KUOPIO,Litmanen,2,672.00,Yläkatu 6 A,1992,block_of_flats,False,59.50
LAPPEENRANTA,Keskusta,1,724.00,Valtakatu 41 as,2009,block_of_flats,False,45.00
LAHTI,Ankkuri,2,819.00,Vesijärvenkatu 57 B,2000,block_of_flats,False,56.50
LAHTI,Niemi,2,720.00,Niemenkatu 5 A,1985,block_of_flats,False,43.00
ESPOO,Haukilahti,2,909.00,Kiiskenevä 2 C,1966,block_of_flats,False,48.00
KERAVA,Jaakkola,2,829.00,Palokorvenkatu 9 A,1995,block_of_flats,False,58.50
ESPOO,Niittykumpu,2,854.00,Niittykatu 10 D,2020,block_of_flats,False,36.00
ESPOO,Haukilahti,2,989.00,Pitkänkalliontie 9 B,1965,block_of_flats,False,45.50
JYVÄSKYLÄ,Keskusta,2,735.00,Yliopistonkatu 18 D,1961,block_of_flats,False,51.00
VALKEAKOSKI,Roukko,1,570.00,Kenraalintie 6 b as,1954,block_of_flats,False,39.00
OULU,Puolivälinkangas,2,778.00,Mielikintie 8 B,2010,block_of_flats,False,51.50
ESPOO,Kilo,2,890.00,PUISTOPIHA 2 A,1998,block_of_flats,False,51.50
ESPOO,Vermonniitty,2,924.00,Perilänniitty 3 B,2020,block_of_flats,False,42.00
JYVÄSKYLÄ,Kuokkala,2,692.00,Tanhukaari 3 A,2014,block_of_flats,False,46.00
LOHJA,Virkkala,2,666.00,Riikuntie 5 F,1974,block_of_flats,False,61.00
ESPOO,Vesirattaanmäki,2,810.00,Vesirattaanmäki 1 B,2010,block_of_flats,False,44.00
ESPOO,Niittykumpu,4,1570.00,Gräsantörmä 1 E,2023,block_of_flats,False,80.00
ESPOO,Niittykumpu,2,870.00,Gräsantörmä 1 E,2023,block_of_flats,False,41.00
ESPOO,Niittykumpu,4,1555.00,Gräsantörmä 1 E,2023,block_of_flats,False,80.00
ESPOO,Niittykumpu,1,800.00,Gräsantörmä 1 E,2023,block_of_flats,False,32.50
ESPOO,Niittykumpu,1,785.00,Gräsantörmä 1 F,2023,block_of_flats,False,31.00
ESPOO,Niittykumpu,2,1040.00,Gräsantörmä 1 F,2023,block_of_flats,False,53.50
OULU,Puolivälinkangas,2,739.00,Mielikintie 8 B,2010,block_of_flats,False,51.50
KERAVA,Keskusta,1,700.00,Seunalantie 7 A,2023,block_of_flats,False,34.00
KERAVA,Keskusta,2,935.00,Seunalantie 7 A,2023,block_of_flats,False,53.00
KERAVA,Keskusta,1,655.00,Seunalantie 7 A,2023,block_of_flats,False,28.00
KERAVA,Keskusta,3,1015.00,Seunalantie 7 A,2023,block_of_flats,False,54.50
KERAVA,Keskusta,1,735.00,Seunalantie 7 A,2023,block_of_flats,False,34.00
OULU,Peltola,3,719.00,Peltolankaari 7 A,1998,loft_house,False,65.00
HELSINKI,Aurinkolahti,2,1690.00,Bertha Pauligin katu 1 A,2023,block_of_flats,False,98.50
HELSINKI,Aurinkolahti,3,1290.00,Bertha Pauligin katu 1 A,2023,block_of_flats,False,56.00
HELSINKI,Aurinkolahti,2,975.00,Bertha Pauligin katu 1 A,2023,block_of_flats,False,39.00
HELSINKI,Aurinkolahti,3,1265.00,Bertha Pauligin katu 1 A,2023,block_of_flats,False,55.00
HELSINKI,Pitäjänmäki,1,794.00,Kokkokalliontie 9 J,2014,block_of_flats,False,34.50
KERAVA,Jaakkola,2,864.00,Lintulammenkatu 5a A,1997,block_of_flats,False,59.50
ESPOO,Niittykumpu,3,1320.00,Niittykummuntie 12 C,2022,block_of_flats,False,65.00
LAHTI,Ankkuri,2,876.00,Vesijärvenkatu 57 A,2000,block_of_flats,False,56.50
HELSINKI,Pitäjänmäki,2,992.00,HENRIKINTIE 5 C,1978,block_of_flats,False,60.00
OULU,Linnanmaa,2,765.00,Puulinnankatu 4 G,2000,block_of_flats,False,47.00
HELSINKI,Haaga,3,1208.00,Näyttelijäntie 22 D,1959,block_of_flats,False,64.00
VAASA,Ristinummi,2,548.00,Vanhan Vaasan katu 12-14 F,1974,block_of_flats,False,60.00
RAUMA,Sinisaari,2,530.00,Aittakarinkatu 16 E,1975,block_of_flats,False,55.50
OULU,Keskusta,1,701.00,Saaristonkatu 2 A,2000,block_of_flats,False,42.50
VANTAA,Hiekkaharju,1,760.00,Sipulitie 1 P,2010,block_of_flats,False,36.50
ESPOO,Espoonlahti,2,980.00,Espoonlahdenkatu 14 B,2023,block_of_flats,False,48.00
JYVÄSKYLÄ,Savela,1,562.00,Kaivokatu 3 A,2019,block_of_flats,False,29.50
JYVÄSKYLÄ,Lutakko,3,980.00,Kiramo 3 A,1998,block_of_flats,False,65.50
HELSINKI,Kamppi,2,1320.00,Eerikinkatu 43 D,2013,block_of_flats,False,71.00
HELSINKI,Pitäjänmäki,2,895.00,KONALANTIE 7 D,1974,block_of_flats,False,38.50
ESPOO,Henttaa,2,985.00,Linda Tannerin kuja 2 F,2022,block_of_flats,False,52.00
ESPOO,Haukilahti,3,1195.00,Pitkänkalliontie 9 B,1965,block_of_flats,False,55.00
HELSINKI,Pitäjänmäki,2,977.00,HENRIKINTIE 5 E,1978,block_of_flats,False,59.00
HELSINKI,Kallio,2,999.00,Alppikatu 3 A,1964,block_of_flats,False,57.00
TAMPERE,Keskusta,2,965.00,Puuvillatehtaankatu 6 A,2023,block_of_flats,False,45.00
TAMPERE,Keskusta,2,960.00,Puuvillatehtaankatu 6 A,2023,block_of_flats,False,43.50
TAMPERE,Keskusta,2,965.00,Puuvillatehtaankatu 6 B,2023,block_of_flats,False,45.00
VANTAA,Tikkurila,1,790.00,Hernetie 1 D,2018,block_of_flats,False,36.50
SAVONLINNA,Nätki,2,530.00,Telakkatie 2 A,1976,block_of_flats,False,53.50
HELSINKI,Aurinkolahti,2,960.00,Gustav Pauligin katu 5a A,2022,block_of_flats,False,41.50
VANTAA,Tikkurila,2,1050.00,Neilikkatie 4 B,,block_of_flats,False,59.00
HELSINKI,Pasila,1,843.00,Postiljooninkatu 17 B,2020,block_of_flats,False,29.50
PORI,Vanhakoivisto,2,708.00,Tuomolantie 42 AS,1997,terraced_house,False,63.50
HELSINKI,Aurinkolahti,1,970.00,Jauhajankuja 1 C,2015,block_of_flats,False,49.00
ESPOO,Tiistilä,2,916.00,KALAONNENTIE 3 A,1995,block_of_flats,False,50.50
HELSINKI,Taka-Töölö,3,1627.00,LINNANKOSKENKATU 4 B,1937,block_of_flats,False,71.00
TURKU,Kirstinpuisto,1,639.00,Nuutintie 7 B,2021,block_of_flats,False,30.00
TAMPERE,Ranta-Tampella,1,699.00,Tampellan esplanadi 17 A,2020,block_of_flats,False,24.50
KUOPIO,Litmanen,3,899.00,Mertakaari 23 C,1997,block_of_flats,False,79.00
VANTAA,Myyrmäki,1,735.00,Kilterinkuja 4 A,,block_of_flats,False,25.50
ESPOO,Espoon keskus,2,815.00,Segersveninkatu 6 A,,block_of_flats,False,36.00
ESPOO,Espoon keskus,3,1085.00,Segersveninkatu 6 A,,block_of_flats,False,49.50
ESPOO,Espoon keskus,1,665.00,Segersveninkatu 6 A,,block_of_flats,False,26.00
ESPOO,Espoon keskus,3,1185.00,Segersveninkatu 6 A,,block_of_flats,False,65.00
ESPOO,Espoon keskus,2,820.00,Segersveninkatu 6 A,,block_of_flats,False,35.50
ESPOO,Espoon keskus,1,670.00,Segersveninkatu 6 A,,block_of_flats,False,26.00
ESPOO,Espoon keskus,3,1195.00,Segersveninkatu 6 A,,block_of_flats,False,65.00
ESPOO,Espoon keskus,1,670.00,Segersveninkatu 6 A,,block_of_flats,False,25.50
ESPOO,Espoon keskus,1,850.00,Segersveninkatu 6 A,,block_of_flats,False,39.00
ESPOO,Espoon keskus,3,1180.00,Segersveninkatu 6 B,,block_of_flats,False,66.50
ESPOO,Espoon keskus,3,1120.00,Segersveninkatu 6 B,,block_of_flats,False,54.50
ESPOO,Espoon keskus,2,805.00,Segersveninkatu 6 B,,block_of_flats,False,33.50
ESPOO,Espoon keskus,1,690.00,Segersveninkatu 6 B,,block_of_flats,False,27.00
HELSINKI,Jätkäsaari,2,1239.00,Tyynenmerenkatu 5 B,2012,block_of_flats,False,48.00
HELSINKI,Jätkäsaari,3,1667.00,Saukonpaadenranta 4 A,2012,block_of_flats,False,71.50
TAMPERE,Keskusta,1,740.00,Puuvillatehtaankatu 6 B,2023,block_of_flats,False,31.50
OULU,Limingantulli,2,774.00,Rautatienkatu 74 A,2012,block_of_flats,False,42.50
VANTAA,Hakunila,1,655.00,Kaskelantie 27 A,2020,block_of_flats,False,28.00
VANTAA,Tikkurila,2,999.00,Neilikkatie 4 B,,block_of_flats,False,59.00
ESPOO,Espoonlahti,1,803.00,Maakravunkuja 2 as,2023,block_of_flats,False,33.50
TAMPERE,Santalahti,1,653.00,Paasikoskenraitti 2 B,2020,block_of_flats,False,31.00
HELSINKI,Viikinmäki,1,870.00,Ristiretkeläistenkatu 6 C,2021,block_of_flats,False,29.50
HELSINKI,Etelä-Haaga,1,895.00,Paatsamatie 14 B,2023,block_of_flats,False,32.00
HELSINKI,Etelä-Haaga,3,1635.00,Paatsamatie 14 B,2023,block_of_flats,False,71.00
HELSINKI,Etelä-Haaga,2,1140.00,Paatsamatie 14 B,2023,block_of_flats,False,45.50
HELSINKI,Etelä-Haaga,1,950.00,Paatsamatie 14 B,2023,block_of_flats,False,33.00
HELSINKI,Etelä-Haaga,2,1115.00,Paatsamatie 14 B,2023,block_of_flats,False,42.00
HELSINKI,Etelä-Haaga,3,1650.00,Paatsamatie 14 B,2023,block_of_flats,False,71.00
HELSINKI,Etelä-Haaga,1,910.00,Paatsamatie 14 B,2023,block_of_flats,False,31.50
HELSINKI,Etelä-Haaga,2,1155.00,Paatsamatie 14 B,2023,block_of_flats,False,45.50
VANTAA,Koivuhaka,1,743.00,Peltolantie 38 B,2020,block_of_flats,False,27.00
HELSINKI,Etelä-Haaga,1,754.00,Kauppalantie 23 B,1960,block_of_flats,False,27.00
VANTAA,Hakunila,2,805.00,Kaskelantie 12 A,2022,block_of_flats,False,36.50
TURKU,Kakolanmäki,1,695.00,Kakolankatu 5 A,2018,block_of_flats,False,35.00
OULU,Kaijonharju,2,659.00,Kalevalantie 15 D,1994,block_of_flats,False,55.00
ESPOO,Vesirattaanmäki,1,712.00,Vesirattaanmäki 1 A,2010,block_of_flats,False,33.50
JOENSUU,Penttilä,4,954.00,Pyhäselänkatu 21 C,1973,block_of_flats,False,95.50
HELSINKI,Vuosaari,2,895.00,Aurinkotuulenkatu 8 C,2011,block_of_flats,False,39.50
ESPOO,Espoonlahti,2,918.00,Maakravunkuja 2 as,2023,block_of_flats,False,47.50
ESPOO,Saunalahti,3,1110.00,Saunalahdenkatu 1 B,2016,block_of_flats,False,70.50
OULU,Kaijonharju,2,660.00,Kalevalantie 15 C,1994,block_of_flats,False,47.00
HELSINKI,Roihuvuori,2,904.00,Roihuvuorentie 20 K,1956,block_of_flats,False,51.00
VANTAA,Tikkurila,3,1384.00,Neilikkatie 15 A,1999,block_of_flats,False,76.00
TAMPERE,Santalahti,1,628.00,Tiporaitti 8 A,2020,block_of_flats,False,28.00
HELSINKI,Kallio,5,1750.00,Alppikatu 3 A,1964,block_of_flats,False,104.00
ESPOO,Espoonlahti,1,750.00,Espoonlahdenkatu 14 B,2023,block_of_flats,False,28.00
VANTAA,Martinlaakso,1,736.00,Laajavuorentie 6 B,2020,block_of_flats,False,31.50
ESPOO,Espoonlahti,1,761.00,Maakravunkuja 2 as,2023,block_of_flats,False,29.00
HELSINKI,Kuninkaantammi,1,737.00,Temperankatu 4 D,2019,block_of_flats,False,29.50
ESPOO,Matinkylä,2,940.00,Matinkallio 7 A,2017,block_of_flats,False,53.00
JYVÄSKYLÄ,Palokunnanmäki,1,599.00,Vesangantie 2 H,2014,block_of_flats,False,34.50
PORVOO,Taidetehdas,1,800.00,Aleksanterinkaari 10 A,2018,block_of_flats,False,40.00
HELSINKI,Kallio,1,983.00,Viides linja 4 D,1926,block_of_flats,False,45.20
HELSINKI,Herttoniemenranta,2,999.00,Hitsaajankatu 9 C,2019,block_of_flats,False,44.00
VANTAA,Tikkurila,1,880.00,Kielotie 4-6 A,2017,block_of_flats,False,42.00
HELSINKI,Pitäjänmäki,2,880.00,KONALANTIE 7 D,1974,block_of_flats,False,38.00
KOTKA,Kotkansaari,2,771.00,Korkeavuorenkatu 15 B,1992,block_of_flats,False,58.00
ESPOO,Olari,1,750.00,Kuvastimentie 1 E,2020,block_of_flats,False,29.50
TAMPERE,Ranta-Tampella,1,721.00,Koelaitoksenkatu 2 A,2018,block_of_flats,False,27.00
HELSINKI,Haaga,2,1009.00,Näyttelijäntie 22 F,1959,block_of_flats,False,50.00
ESPOO,Saunalahti,3,1050.00,Reelinkikatu 5 A,2021,block_of_flats,False,53.00
KAJAANI,Teppana,2,678.00,Uitontie 14 A,1980,block_of_flats,False,57.50
VANTAA,Kaivoksela,1,755.00,Vanha Kaarelantie 6B A,2023,block_of_flats,False,35.50
VANTAA,Pähkinärinne,2,862.00,Lehtikallio 6 A,2015,block_of_flats,False,45.50
LOHJA,Virkkala,3,794.00,Poliisikuja 1 F,1972,block_of_flats,False,78.00
TURKU,Raunistula,2,665.00,Raunistulantie 21 B,2020,block_of_flats,False,32.00
KOUVOLA,Eskolanmäki,3,635.00,Sippolankatu 3 B,1975,block_of_flats,False,68.00
ESPOO,Espoonlahti,1,738.00,Espoonlahdenkatu 10 as,2022,block_of_flats,False,27.50
ESPOO,Vermonniitty,3,1348.00,Perilänniitty 7 A,2018,block_of_flats,False,69.50
LAPPEENRANTA,Parkkarila,3,794.00,Rajakatu 2 J 0,1963,block_of_flats,False,67.50
JYVÄSKYLÄ,Kivistö,3,730.00,Vaajakoskentie 20 D,1973,loft_house,False,69.50
VANTAA,Viertola,2,1025.00,Kaislatie 32 B,2010,block_of_flats,False,52.00
VANTAA,Kivistö,2,807.00,Keltasafiirinpolku 1 B,2019,block_of_flats,False,37.00
KAJAANI,Keskusta,3,805.00,Kirkkokatu 15 A,1960,block_of_flats,False,61.50
ESPOO,Niittykumpu,1,703.00,Niittykatu 10 C,2020,block_of_flats,False,23.00
ESPOO,Niittykumpu,2,995.00,Niittyportinpolku 2 A,2018,block_of_flats,False,45.50
HELSINKI,Roihuvuori,2,896.00,Roihuvuorentie 20 D,1956,block_of_flats,False,51.50
HELSINKI,Roihuvuori,2,896.00,Roihuvuorentie 20 E,1956,block_of_flats,False,51.50
LAPPEENRANTA,Parkkarila,1,597.00,Standertskjöldinkatu 1 C 0,1952,block_of_flats,False,31.60
